Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
030965013-Songaon,06-Nov-25,B08635,0010421,01,0965,8,195270000059,CASH,-----------------------, ----------,---------,------,,1130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023822,01,0965,6,195660076617,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023823,01,0965,6,195411982519,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023824,01,0965,6,195660076625,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023825,01,0965,6,195410000780,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023826,01,0965,6,195411983353,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023827,01,0965,6,195411984384,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023828,01,0965,6,195662000863,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023829,01,0965,6,195660076668,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023830,01,0965,6,195410059067,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023831,01,0965,6,195410059083,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023832,01,0965,6,195411983787,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023833,01,0965,6,195410058737,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023834,01,0965,6,195661991220,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023835,01,0965,6,195660000815,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023836,01,0965,6,195660076510,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023837,01,0965,6,195410001697,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023838,01,0965,6,196162004931,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023839,01,0965,6,195411994746,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023840,01,0965,6,196332004397,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023841,01,0965,6,195411992336,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023842,01,0965,6,195412004243,CASH,-----------------------, ----------,---------,------,,680,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023843,01,0965,6,195410059032,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023844,01,0965,6,195410000020,CASH,-----------------------, ----------,---------,------,,1970,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965015-Gogave,06-Nov-25,B08636,0023845,01,0965,6,195410058851,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965016-Kedambe,06-Nov-25,B08637,0008753,01,0965,5,195971926517,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W13024,0001064,01,0965,8,195041958818,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W13024,0001065,01,0965,8,195041941303,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005148,01,0914,1,190564045661,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005149,01,0914,1,190560675210,CASH,-----------------------, ----------,---------,------,,1160,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005150,01,0914,1,190561470093,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005151,01,0914,1,190561456163,CASH,-----------------------, ----------,---------,------,,2580,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005152,01,0914,1,190561829512,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005153,01,0914,1,190564004549,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005154,01,0914,1,190560155208,CASH,-----------------------, ----------,---------,------,,1260,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005155,01,0914,1,190560084912,CASH,-----------------------, ----------,---------,------,,1140,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005156,01,0914,1,190560678286,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005157,05,0914,1,190560430047,CASH,-----------------------, ----------,---------,------,,1070,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005157,01,0914,1,190560430047,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005158,01,0914,1,190560359644,CASH,-----------------------, ----------,---------,------,,2330,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005159,01,0914,1,190564016202,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005160,01,0914,1,190560446318,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005161,01,0914,1,190560675317,CASH,-----------------------, ----------,---------,------,,2050,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005162,01,0914,1,190560675244,CASH,-----------------------, ----------,---------,------,,820,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005163,01,0914,1,190560105120,CASH,-----------------------, ----------,---------,------,,660,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005164,01,0914,1,190560664544,CASH,-----------------------, ----------,---------,------,,1370,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005165,01,0914,1,190410006000,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005166,01,0914,1,190560537968,CASH,-----------------------, ----------,---------,------,,2060,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005167,01,0914,1,190560674361,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005168,01,0914,1,190560303819,CASH,-----------------------, ----------,---------,------,,1470,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005169,01,0914,1,190560190950,CASH,-----------------------, ----------,---------,------,,2310,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005170,01,0914,1,191880660683,CASH,-----------------------, ----------,---------,------,,2270,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005171,01,0914,1,190560291934,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005172,01,0914,1,190560675155,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005173,01,0914,5,190567610156,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005174,01,0914,1,190560437700,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005175,01,0914,1,190564029762,CASH,-----------------------, ----------,---------,------,,550,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005176,01,0914,1,190560245665,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005177,01,0914,1,190560239134,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005178,01,0914,1,190560002401,CASH,-----------------------, ----------,---------,------,,810,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005179,01,0914,1,190560280436,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005180,01,0914,1,190564008285,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W20997,0005181,01,0914,1,190560304475,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W33651,0002567,01,0957,1,193020001367,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W33651,0002568,01,0957,1,193020055211,CASH,-----------------------, ----------,---------,------,,970,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W33651,0002569,01,0957,1,193020002614,CASH,-----------------------, ----------,---------,------,,1130,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W33651,0002570,01,0957,2,193014933584,CASH,-----------------------, ----------,---------,------,,1140,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W33651,0002571,01,0957,2,193011897757,CASH,-----------------------, ----------,---------,------,,910,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W34359,0001065,01,0914,5,191960041305,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W34359,0001066,01,0914,5,191960207858,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W34360,0000674,01,0957,5,193291847211,CASH,-----------------------, ----------,---------,------,,700,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965002-Riya Computer,06-Nov-25,W34360,0000675,01,0957,5,193054852943,CASH,-----------------------, ----------,---------,------,,1910,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W13248,0005562,01,0965,5,195290001060,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000800,01,0965,5,195010052969,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000801,01,0965,5,195012932401,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000802,01,0965,5,195012931005,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000803,01,0965,5,195720001026,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000804,01,0965,5,195241941626,CASH,-----------------------, ----------,---------,------,,710,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000805,01,0965,5,195631933543,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000806,01,0965,5,195631923688,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000807,01,0965,5,195630000764,CASH,-----------------------, ----------,---------,------,,820,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000808,01,0965,5,195631928311,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
180965004-Aniket Santosh Dhanawade,06-Nov-25,W27873,0000809,01,0965,5,195631917661,CASH,-----------------------, ----------,---------,------,,550,Y,Y,--------,N,Wallet,,,,06-Nov-25,07-Nov-25,,,
